,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,P/A
67439,Haryana,JHAJJAR,1999,Rabi       ,Rapeseed &Mustard,20591.0,29000.0,1.40838230294789
67440,Haryana,JHAJJAR,1999,Rabi       ,Wheat,103392.0,377000.0,3.6463169297431137
67444,Haryana,JHAJJAR,2000,Kharif     ,Arhar/Tur,2680.0,1700.0,0.6343283582089553
67445,Haryana,JHAJJAR,2000,Kharif     ,Bajra,28354.0,31000.0,1.0933201664668124
67446,Haryana,JHAJJAR,2000,Kharif     ,Cotton(lint),1577.0,2000.0,1.2682308180088777
67448,Haryana,JHAJJAR,2000,Kharif     ,Jowar,28523.0,6000.0,0.2103565543596396
67451,Haryana,JHAJJAR,2000,Kharif     ,Rice,16498.0,25000.0,1.5153351921445024
67453,Haryana,JHAJJAR,2000,Rabi       ,Barley,4234.0,12000.0,2.834199338686821
67454,Haryana,JHAJJAR,2000,Rabi       ,Gram,2353.0,2000.0,0.8499787505312367
67455,Haryana,JHAJJAR,2000,Rabi       ,Peas & beans (Pulses),86.0,100.0,1.1627906976744187
67456,Haryana,JHAJJAR,2000,Rabi       ,Rapeseed &Mustard,23649.0,38000.0,1.6068332699057042
67457,Haryana,JHAJJAR,2000,Rabi       ,Wheat,105106.0,402000.0,3.8247102924666527
67461,Haryana,JHAJJAR,2001,Kharif     ,Arhar/Tur,4362.0,2900.0,0.6648326455754241
67462,Haryana,JHAJJAR,2001,Kharif     ,Bajra,26082.0,32000.0,1.2268997776244153
67463,Haryana,JHAJJAR,2001,Kharif     ,Cotton(lint),1261.0,2000.0,1.5860428231562251
67465,Haryana,JHAJJAR,2001,Kharif     ,Jowar,26513.0,6000.0,0.22630407724512502
67468,Haryana,JHAJJAR,2001,Kharif     ,Rice,15794.0,22000.0,1.3929340255793339
67470,Haryana,JHAJJAR,2001,Rabi       ,Barley,1923.0,6000.0,3.1201248049921997
67471,Haryana,JHAJJAR,2001,Rabi       ,Gram,3570.0,4000.0,1.1204481792717087
67472,Haryana,JHAJJAR,2001,Rabi       ,Peas & beans (Pulses),110.0,100.0,0.9090909090909091
67473,Haryana,JHAJJAR,2001,Rabi       ,Rapeseed &Mustard,31127.0,49000.0,1.5741960355961062
67474,Haryana,JHAJJAR,2001,Rabi       ,Wheat,101209.0,396000.0,3.9126955112687605
67478,Haryana,JHAJJAR,2002,Kharif     ,Arhar/Tur,7978.0,5200.0,0.6517924291802457
67479,Haryana,JHAJJAR,2002,Kharif     ,Bajra,27136.0,32000.0,1.179245283018868
67480,Haryana,JHAJJAR,2002,Kharif     ,Cotton(lint),3657.0,4000.0,1.0937927262783702
67482,Haryana,JHAJJAR,2002,Kharif     ,Jowar,30559.0,6000.0,0.19634150332144376
67485,Haryana,JHAJJAR,2002,Kharif     ,Rice,6484.0,19000.0,2.9302899444787167
67487,Haryana,JHAJJAR,2002,Rabi       ,Barley,1437.0,3000.0,2.0876826722338206
67488,Haryana,JHAJJAR,2002,Rabi       ,Gram,1835.0,2000.0,1.0899182561307903
67489,Haryana,JHAJJAR,2002,Rabi       ,Peas & beans (Pulses),84.0,100.0,1.1904761904761905
67490,Haryana,JHAJJAR,2002,Rabi       ,Rapeseed &Mustard,42309.0,49000.0,1.158146020941171
67491,Haryana,JHAJJAR,2002,Rabi       ,Wheat,93118.0,366000.0,3.9304967890203826
67498,Haryana,JHAJJAR,2003,Kharif     ,Arhar/Tur,3924.0,4300.0,1.0958205912334353
67499,Haryana,JHAJJAR,2003,Kharif     ,Bajra,26770.0,39000.0,1.4568546880836757
67500,Haryana,JHAJJAR,2003,Kharif     ,Cotton(lint),3397.0,8000.0,2.355019134530468
67502,Haryana,JHAJJAR,2003,Kharif     ,Jowar,25387.0,7000.0,0.2757316736912593
67505,Haryana,JHAJJAR,2003,Kharif     ,Rice,11702.0,18000.0,1.5381985985301658
67507,Haryana,JHAJJAR,2003,Rabi       ,Barley,1415.0,3000.0,2.1201413427561837
67508,Haryana,JHAJJAR,2003,Rabi       ,Gram,1998.0,2000.0,1.001001001001001
67509,Haryana,JHAJJAR,2003,Rabi       ,Peas & beans (Pulses),131.0,100.0,0.7633587786259542
67510,Haryana,JHAJJAR,2003,Rabi       ,Rapeseed &Mustard,43152.0,64000.0,1.4831294030404152
67511,Haryana,JHAJJAR,2003,Rabi       ,Wheat,92614.0,358000.0,3.8655062949446086
67518,Haryana,JHAJJAR,2004,Kharif     ,Arhar/Tur,5508.0,5400.0,0.9803921568627451
67519,Haryana,JHAJJAR,2004,Kharif     ,Bajra,25432.0,36000.0,1.4155394778232149
67520,Haryana,JHAJJAR,2004,Kharif     ,Cotton(lint),5325.0,7000.0,1.3145539906103287
67522,Haryana,JHAJJAR,2004,Kharif     ,Jowar,26099.0,7000.0,0.2682095099429097
67525,Haryana,JHAJJAR,2004,Kharif     ,Rice,13362.0,16000.0,1.197425535099536
67527,Haryana,JHAJJAR,2004,Rabi       ,Barley,1126.0,3000.0,2.664298401420959
67528,Haryana,JHAJJAR,2004,Rabi       ,Gram,756.0,1000.0,1.3227513227513228
67530,Haryana,JHAJJAR,2004,Rabi       ,Rapeseed &Mustard,55470.0,73000.0,1.3160266810888768
67531,Haryana,JHAJJAR,2004,Rabi       ,Wheat,84057.0,302000.0,3.592800123725567
67536,Haryana,JHAJJAR,2005,Kharif     ,Arhar/Tur,5854.0,6400.0,1.093269559275709
67537,Haryana,JHAJJAR,2005,Kharif     ,Bajra,26796.0,34000.0,1.2688460964323034
67538,Haryana,JHAJJAR,2005,Kharif     ,Cotton(lint),3617.0,7000.0,1.9353055017970695
67539,Haryana,JHAJJAR,2005,Kharif     ,Groundnut,162.0,100.0,0.6172839506172839
67540,Haryana,JHAJJAR,2005,Kharif     ,Jowar,25382.0,7000.0,0.27578599007170435
67543,Haryana,JHAJJAR,2005,Kharif     ,Rice,17028.0,29000.0,1.7030772844726334
67545,Haryana,JHAJJAR,2005,Rabi       ,Barley,1180.0,3000.0,2.542372881355932
67546,Haryana,JHAJJAR,2005,Rabi       ,Gram,1321.0,1000.0,0.757002271006813
67548,Haryana,JHAJJAR,2005,Rabi       ,Rapeseed &Mustard,56448.0,48000.0,0.8503401360544217
67549,Haryana,JHAJJAR,2005,Rabi       ,Wheat,85059.0,315000.0,3.7033118188551475
67554,Haryana,JHAJJAR,2006,Kharif     ,Arhar/Tur,6175.0,6800.0,1.1012145748987854
67555,Haryana,JHAJJAR,2006,Kharif     ,Bajra,30052.0,39000.0,1.297750565686144
67556,Haryana,JHAJJAR,2006,Kharif     ,Cotton(lint),1736.0,5000.0,2.880184331797235
67557,Haryana,JHAJJAR,2006,Kharif     ,Groundnut,182.0,100.0,0.5494505494505495
67558,Haryana,JHAJJAR,2006,Kharif     ,Jowar,25781.0,7000.0,0.27151778441487917
67561,Haryana,JHAJJAR,2006,Kharif     ,Rice,17210.0,31000.0,1.8012783265543288
67563,Haryana,JHAJJAR,2006,Rabi       ,Barley,2612.0,9000.0,3.445635528330781
67564,Haryana,JHAJJAR,2006,Rabi       ,Gram,1292.0,1000.0,0.7739938080495357
67565,Haryana,JHAJJAR,2006,Rabi       ,Peas & beans (Pulses),156.0,200.0,1.2820512820512822
67566,Haryana,JHAJJAR,2006,Rabi       ,Rapeseed &Mustard,41170.0,54000.0,1.3116346854505707
67567,Haryana,JHAJJAR,2006,Rabi       ,Wheat,96315.0,376000.0,3.903857135441001
67572,Haryana,JHAJJAR,2007,Kharif     ,Arhar/Tur,6478.0,7100.0,1.096017289286817
67573,Haryana,JHAJJAR,2007,Kharif     ,Bajra,30983.0,55000.0,1.775167027079366
67574,Haryana,JHAJJAR,2007,Kharif     ,Cotton(lint),923.0,2000.0,2.1668472372697725
67575,Haryana,JHAJJAR,2007,Kharif     ,Groundnut,135.0,100.0,0.7407407407407407
67576,Haryana,JHAJJAR,2007,Kharif     ,Jowar,26101.0,12000.0,0.45975249990421824
67579,Haryana,JHAJJAR,2007,Kharif     ,Rice,18778.0,43000.0,2.2899137288316114
67581,Haryana,JHAJJAR,2007,Rabi       ,Barley,1630.0,5000.0,3.067484662576687
67582,Haryana,JHAJJAR,2007,Rabi       ,Gram,672.0,1000.0,1.4880952380952381
67583,Haryana,JHAJJAR,2007,Rabi       ,Peas & beans (Pulses),75.0,100.0,1.3333333333333333
67584,Haryana,JHAJJAR,2007,Rabi       ,Rapeseed &Mustard,34765.0,43000.0,1.2368761685603338
67585,Haryana,JHAJJAR,2007,Rabi       ,Wheat,98762.0,388000.0,3.928636520119074
67589,Haryana,JHAJJAR,2008,Kharif     ,Arhar/Tur,8422.0,9300.0,1.1042507717881738
67590,Haryana,JHAJJAR,2008,Kharif     ,Bajra,27287.0,44000.0,1.6124894638472533
67591,Haryana,JHAJJAR,2008,Kharif     ,Cotton(lint),559.0,3000.0,5.366726296958855
67592,Haryana,JHAJJAR,2008,Kharif     ,Groundnut,135.0,200.0,1.4814814814814814
67593,Haryana,JHAJJAR,2008,Kharif     ,Jowar,21231.0,10000.0,0.4710093730865244
67596,Haryana,JHAJJAR,2008,Kharif     ,Rice,33888.0,33000.0,0.9737960339943342
67598,Haryana,JHAJJAR,2008,Rabi       ,Barley,3732.0,15000.0,4.019292604501608
67599,Haryana,JHAJJAR,2008,Rabi       ,Gram,666.0,1000.0,1.5015015015015014
67600,Haryana,JHAJJAR,2008,Rabi       ,Masoor,75.0,100.0,1.3333333333333333
67601,Haryana,JHAJJAR,2008,Rabi       ,Rapeseed &Mustard,35301.0,65000.0,1.8413076116823885
67602,Haryana,JHAJJAR,2008,Rabi       ,Wheat,93716.0,409000.0,4.3642494344615645
67606,Haryana,JHAJJAR,2009,Kharif     ,Arhar/Tur,4691.0,5200.0,1.1085056491153271
67607,Haryana,JHAJJAR,2009,Kharif     ,Bajra,30967.0,61000.0,1.9698388607227049
67608,Haryana,JHAJJAR,2009,Kharif     ,Cotton(lint),910.0,3000.0,3.2967032967032965
67610,Haryana,JHAJJAR,2009,Kharif     ,Jowar,18651.0,90.0,0.004825478526620556
67613,Haryana,JHAJJAR,2009,Kharif     ,Rice,25954.0,47000.0,1.8108962009709486
67615,Haryana,JHAJJAR,2009,Rabi       ,Barley,2611.0,8000.0,3.0639601685178093
67616,Haryana,JHAJJAR,2009,Rabi       ,Gram,562.0,1000.0,1.7793594306049823
67617,Haryana,JHAJJAR,2009,Rabi       ,Wheat,101063.0,417000.0,4.126139140931894
67619,Haryana,JHAJJAR,2010,Kharif     ,Arhar/Tur,5138.0,5400.0,1.050992604126119
67620,Haryana,JHAJJAR,2010,Kharif     ,Bajra,45629.0,78000.0,1.7094391724561135
67621,Haryana,JHAJJAR,2010,Kharif     ,Cotton(lint),513.0,1000.0,1.949317738791423
67622,Haryana,JHAJJAR,2010,Kharif     ,Groundnut,146.0,100.0,0.684931506849315
67623,Haryana,JHAJJAR,2010,Kharif     ,Jowar,15364.0,8000.0,0.5206977349648529
67626,Haryana,JHAJJAR,2010,Kharif     ,Rice,31014.0,62000.0,1.9990971819178436
67628,Haryana,JHAJJAR,2010,Rabi       ,Barley,2549.0,11000.0,4.315417810906237
67629,Haryana,JHAJJAR,2010,Rabi       ,Gram,526.0,1000.0,1.9011406844106464
67630,Haryana,JHAJJAR,2010,Rabi       ,Rapeseed &Mustard,27132.0,48000.0,1.7691287041132242
67631,Haryana,JHAJJAR,2010,Rabi       ,Wheat,100978.0,455000.0,4.505931985184891
67634,Haryana,JHAJJAR,2011,Kharif     ,Arhar/Tur,4580.0,5300.0,1.1572052401746724
67635,Haryana,JHAJJAR,2011,Kharif     ,Bajra,37785.0,73000.0,1.9319835913722376
67636,Haryana,JHAJJAR,2011,Kharif     ,Cotton(lint),952.0,3000.0,3.1512605042016806
67637,Haryana,JHAJJAR,2011,Kharif     ,Groundnut,155.0,200.0,1.2903225806451613
67638,Haryana,JHAJJAR,2011,Kharif     ,Jowar,13412.0,6000.0,0.44736057262153295
67641,Haryana,JHAJJAR,2011,Kharif     ,Rice,30923.0,67000.0,2.1666720563981503
67645,Haryana,JHAJJAR,2011,Rabi       ,Barley,4638.0,15000.0,3.2341526520051747
67648,Haryana,JHAJJAR,2011,Rabi       ,Rapeseed &Mustard,29079.0,46000.0,1.5818975893256302
67649,Haryana,JHAJJAR,2011,Rabi       ,Wheat,98419.0,481000.0,4.887267702374541
67651,Haryana,JHAJJAR,2012,Kharif     ,Arhar/Tur,4051.0,4812.0,1.1878548506541595
67652,Haryana,JHAJJAR,2012,Kharif     ,Bajra,28779.0,56000.0,1.945863303102957
67653,Haryana,JHAJJAR,2012,Kharif     ,Cotton(lint),2872.0,7000.0,2.437325905292479
67654,Haryana,JHAJJAR,2012,Kharif     ,Groundnut,72.0,81.0,1.125
67655,Haryana,JHAJJAR,2012,Kharif     ,Jowar,12819.0,6500.0,0.5070598330603011
67657,Haryana,JHAJJAR,2012,Kharif     ,Moong(Green Gram),20.0,8.0,0.4
67658,Haryana,JHAJJAR,2012,Kharif     ,Rice,23128.0,53000.0,2.291594603943272
67660,Haryana,JHAJJAR,2012,Kharif     ,Sesamum,27.0,11.0,0.4074074074074074
67661,Haryana,JHAJJAR,2012,Rabi       ,Barley,6923.0,25000.0,3.6111512350137223
67662,Haryana,JHAJJAR,2012,Rabi       ,Gram,619.0,1000.0,1.615508885298869
67663,Haryana,JHAJJAR,2012,Rabi       ,Peas & beans (Pulses),1.0,1.0,1.0
67664,Haryana,JHAJJAR,2012,Rabi       ,Rapeseed &Mustard,35519.0,59000.0,1.6610828007545257
67665,Haryana,JHAJJAR,2012,Rabi       ,Wheat,95856.0,377000.0,3.9329828075446502
67669,Haryana,JIND,1997,Kharif     ,Bajra,39000.0,56000.0,1.435897435897436
67670,Haryana,JIND,1997,Kharif     ,Jowar,3000.0,1000.0,0.3333333333333333
67671,Haryana,JIND,1997,Kharif     ,Maize,1000.0,2000.0,2.0
67673,Haryana,JIND,1997,Kharif     ,Rice,81000.0,224000.0,2.765432098765432
67674,Haryana,JIND,1997,Rabi       ,Barley,2000.0,5000.0,2.5
67675,Haryana,JIND,1997,Rabi       ,Gram,10000.0,7000.0,0.7
67677,Haryana,JIND,1997,Rabi       ,Wheat,175000.0,631000.0,3.605714285714286
67678,Haryana,JIND,1997,Whole Year ,Cotton(lint),60000.0,102000.0,1.7
67680,Haryana,JIND,1998,Kharif     ,Arhar/Tur,84.0,100.0,1.1904761904761905
67681,Haryana,JIND,1998,Kharif     ,Bajra,37110.0,57800.0,1.5575316626246294
67682,Haryana,JIND,1998,Kharif     ,Cotton(lint),45896.0,67000.0,1.4598222067282551
67686,Haryana,JIND,1998,Kharif     ,Rice,110962.0,230000.0,2.072781673005173
67688,Haryana,JIND,1998,Rabi       ,Barley,1817.0,6000.0,3.302146395156852
67689,Haryana,JIND,1998,Rabi       ,Gram,6557.0,5000.0,0.7625438462711606
67690,Haryana,JIND,1998,Rabi       ,Masoor,132.0,200.0,1.5151515151515151
67691,Haryana,JIND,1998,Rabi       ,Rapeseed &Mustard,7760.0,8000.0,1.0309278350515463
67692,Haryana,JIND,1998,Rabi       ,Sunflower,486.0,500.0,1.02880658436214
67693,Haryana,JIND,1998,Rabi       ,Wheat,180895.0,734000.0,4.057602476574808
67699,Haryana,JIND,1999,Kharif     ,Arhar/Tur,74.0,100.0,1.3513513513513513
67700,Haryana,JIND,1999,Kharif     ,Bajra,34349.0,47000.0,1.3683076654342194
67701,Haryana,JIND,1999,Kharif     ,Cotton(lint),36705.0,82000.0,2.2340280615719927
67702,Haryana,JIND,1999,Kharif     ,Jowar,2306.0,1000.0,0.4336513443191674
67705,Haryana,JIND,1999,Kharif     ,Rice,116552.0,205000.0,1.7588715766353216
67707,Haryana,JIND,1999,Kharif     ,Urad,82.0,100.0,1.2195121951219512
67708,Haryana,JIND,1999,Rabi       ,Barley,554.0,3000.0,5.415162454873646
67709,Haryana,JIND,1999,Rabi       ,Gram,2004.0,1000.0,0.499001996007984
67710,Haryana,JIND,1999,Rabi       ,Masoor,82.0,100.0,1.2195121951219512
67711,Haryana,JIND,1999,Rabi       ,Rapeseed &Mustard,5816.0,6000.0,1.031636863823934
67712,Haryana,JIND,1999,Rabi       ,Wheat,203157.0,860000.0,4.233179265297283
67715,Haryana,JIND,2000,Kharif     ,Arhar/Tur,41.0,100.0,2.4390243902439024
67716,Haryana,JIND,2000,Kharif     ,Bajra,40297.0,64000.0,1.5882075588753506
67717,Haryana,JIND,2000,Kharif     ,Cotton(lint),38866.0,77000.0,1.9811660577368393
67718,Haryana,JIND,2000,Kharif     ,Jowar,1360.0,600.0,0.4411764705882353
67721,Haryana,JIND,2000,Kharif     ,Rice,111598.0,222000.0,1.989282962060252
67723,Haryana,JIND,2000,Rabi       ,Barley,1624.0,5000.0,3.0788177339901477
67724,Haryana,JIND,2000,Rabi       ,Gram,826.0,1000.0,1.2106537530266344
67725,Haryana,JIND,2000,Rabi       ,Masoor,72.0,100.0,1.3888888888888888
67726,Haryana,JIND,2000,Rabi       ,Rapeseed &Mustard,4057.0,5000.0,1.2324377618930245
67727,Haryana,JIND,2000,Rabi       ,Wheat,206513.0,891000.0,4.314498360878008
67731,Haryana,JIND,2001,Kharif     ,Arhar/Tur,100.0,100.0,1.0
67732,Haryana,JIND,2001,Kharif     ,Bajra,38682.0,53000.0,1.3701463212863865
67733,Haryana,JIND,2001,Kharif     ,Cotton(lint),46826.0,77000.0,1.6443855977448427
67737,Haryana,JIND,2001,Kharif     ,Rice,104307.0,222000.0,2.128332710172855
67738,Haryana,JIND,2001,Kharif     ,Sesamum,224.0,100.0,0.44642857142857145
67739,Haryana,JIND,2001,Rabi       ,Barley,1466.0,5000.0,3.4106412005457027
67740,Haryana,JIND,2001,Rabi       ,Gram,735.0,1000.0,1.3605442176870748
67741,Haryana,JIND,2001,Rabi       ,Masoor,65.0,100.0,1.5384615384615385
67743,Haryana,JIND,2001,Rabi       ,Rapeseed &Mustard,6169.0,9000.0,1.4589074404279463
67744,Haryana,JIND,2001,Rabi       ,Wheat,206820.0,877000.0,4.240402282177739
67748,Haryana,JIND,2002,Kharif     ,Arhar/Tur,1064.0,1100.0,1.0338345864661653
67749,Haryana,JIND,2002,Kharif     ,Bajra,40759.0,43000.0,1.054981721828308
67750,Haryana,JIND,2002,Kharif     ,Cotton(lint),37753.0,49000.0,1.2979100998596138
67754,Haryana,JIND,2002,Kharif     ,Rice,69245.0,130000.0,1.8773918694490577
67755,Haryana,JIND,2002,Kharif     ,Sesamum,939.0,200.0,0.21299254526091588
67757,Haryana,JIND,2002,Rabi       ,Barley,876.0,3000.0,3.4246575342465753
67758,Haryana,JIND,2002,Rabi       ,Gram,642.0,1000.0,1.557632398753894
67759,Haryana,JIND,2002,Rabi       ,Masoor,42.0,100.0,2.380952380952381
67760,Haryana,JIND,2002,Rabi       ,Rapeseed &Mustard,10695.0,13000.0,1.2155212716222534
67762,Haryana,JIND,2002,Rabi       ,Wheat,203405.0,855000.0,4.203436493694845
67767,Haryana,JIND,2003,Kharif     ,Arhar/Tur,706.0,700.0,0.9915014164305949
67768,Haryana,JIND,2003,Kharif     ,Bajra,46045.0,84000.0,1.8243023129547182
67769,Haryana,JIND,2003,Kharif     ,Cotton(lint),43210.0,111000.0,2.5688498032862763
67771,Haryana,JIND,2003,Kharif     ,Maize,477.0,2000.0,4.1928721174004195
67773,Haryana,JIND,2003,Kharif     ,Rice,91072.0,218000.0,2.3937104708362615
67774,Haryana,JIND,2003,Kharif     ,Sesamum,398.0,100.0,0.25125628140703515
67776,Haryana,JIND,2003,Rabi       ,Barley,829.0,3000.0,3.6188178528347406
67777,Haryana,JIND,2003,Rabi       ,Gram,593.0,1000.0,1.6863406408094435
67778,Haryana,JIND,2003,Rabi       ,Masoor,48.0,100.0,2.0833333333333335
67779,Haryana,JIND,2003,Rabi       ,Rapeseed &Mustard,9786.0,16000.0,1.6349887594522787
67780,Haryana,JIND,2003,Rabi       ,Wheat,206844.0,819000.0,3.9595057144514705
67786,Haryana,JIND,2004,Kharif     ,Arhar/Tur,890.0,900.0,1.0112359550561798
67787,Haryana,JIND,2004,Kharif     ,Bajra,45807.0,67000.0,1.4626585456371297
67788,Haryana,JIND,2004,Kharif     ,Cotton(lint),49970.0,148000.0,2.961777066239744
67791,Haryana,JIND,2004,Kharif     ,Rice,90894.0,201000.0,2.2113670869364315
67792,Haryana,JIND,2004,Kharif     ,Sesamum,371.0,100.0,0.2695417789757412
67793,Haryana,JIND,2004,Rabi       ,Barley,847.0,3000.0,3.541912632821724
67795,Haryana,JIND,2004,Rabi       ,Masoor,36.0,100.0,2.7777777777777777
67796,Haryana,JIND,2004,Rabi       ,Rapeseed &Mustard,12545.0,16000.0,1.2754085292945396
67797,Haryana,JIND,2004,Rabi       ,Wheat,206902.0,859000.0,4.1517240046012125
67800,Haryana,JIND,2005,Kharif     ,Arhar/Tur,797.0,700.0,0.8782936010037641
67801,Haryana,JIND,2005,Kharif     ,Bajra,46755.0,88000.0,1.8821516415356647
67802,Haryana,JIND,2005,Kharif     ,Cotton(lint),49688.0,129000.0,2.5962002898084044
67805,Haryana,JIND,2005,Kharif     ,Moong(Green Gram),195.0,100.0,0.5128205128205128
67806,Haryana,JIND,2005,Kharif     ,Rice,96708.0,258000.0,2.6678247921578357
67809,Haryana,JIND,2005,Rabi       ,Barley,800.0,3000.0,3.75
67810,Haryana,JIND,2005,Rabi       ,Gram,689.0,1000.0,1.4513788098693758
67811,Haryana,JIND,2005,Rabi       ,Masoor,35.0,100.0,2.857142857142857
67812,Haryana,JIND,2005,Rabi       ,Rapeseed &Mustard,16115.0,11000.0,0.6825938566552902
67813,Haryana,JIND,2005,Rabi       ,Wheat,204623.0,820000.0,4.0073696505280445
67817,Haryana,JIND,2006,Kharif     ,Arhar/Tur,1021.0,900.0,0.881488736532811
67818,Haryana,JIND,2006,Kharif     ,Bajra,53955.0,109000.0,2.0202020202020203
67819,Haryana,JIND,2006,Kharif     ,Cotton(lint),45777.0,137000.0,2.9927692946239377
67821,Haryana,JIND,2006,Kharif     ,Moong(Green Gram),74.0,100.0,1.3513513513513513
67822,Haryana,JIND,2006,Kharif     ,Rice,93719.0,248000.0,2.6462083462264854
67823,Haryana,JIND,2006,Kharif     ,Sesamum,267.0,100.0,0.37453183520599254
67825,Haryana,JIND,2006,Rabi       ,Barley,1088.0,2000.0,1.838235294117647
67826,Haryana,JIND,2006,Rabi       ,Gram,515.0,1000.0,1.941747572815534
67828,Haryana,JIND,2006,Rabi       ,Rapeseed &Mustard,5856.0,7000.0,1.1953551912568305
67829,Haryana,JIND,2006,Rabi       ,Wheat,213270.0,897000.0,4.205936137290758
67833,Haryana,JIND,2007,Kharif     ,Arhar/Tur,1252.0,1400.0,1.1182108626198084
67834,Haryana,JIND,2007,Kharif     ,Bajra,55722.0,130000.0,2.3330103011377914
67835,Haryana,JIND,2007,Kharif     ,Cotton(lint),44338.0,165000.0,3.721412783616762
67839,Haryana,JIND,2007,Kharif     ,Rice,95256.0,249000.0,2.614008566389519
67840,Haryana,JIND,2007,Kharif     ,Sesamum,234.0,100.0,0.42735042735042733
67841,Haryana,JIND,2007,Rabi       ,Barley,958.0,3000.0,3.1315240083507305
67844,Haryana,JIND,2007,Rabi       ,Rapeseed &Mustard,5291.0,6000.0,1.134001134001134
67845,Haryana,JIND,2007,Rabi       ,Wheat,213402.0,893000.0,4.184590584905483
67849,Haryana,JIND,2008,Kharif     ,Arhar/Tur,1245.0,1400.0,1.1244979919678715
67850,Haryana,JIND,2008,Kharif     ,Bajra,53145.0,102000.0,1.9192774484899802
67851,Haryana,JIND,2008,Kharif     ,Cotton(lint),45062.0,153000.0,3.3953220007988993
67855,Haryana,JIND,2008,Kharif     ,Rice,106846.0,250000.0,2.339816184040582
67856,Haryana,JIND,2008,Kharif     ,Sesamum,177.0,100.0,0.5649717514124294
67858,Haryana,JIND,2008,Rabi       ,Barley,1041.0,3000.0,2.881844380403458
67861,Haryana,JIND,2008,Rabi       ,Rapeseed &Mustard,5942.0,9000.0,1.5146415348367552
67862,Haryana,JIND,2008,Rabi       ,Wheat,215214.0,1030000.0,4.78593400057617
67867,Haryana,JIND,2009,Kharif     ,Arhar/Tur,1081.0,1100.0,1.0175763182238668
67868,Haryana,JIND,2009,Kharif     ,Bajra,44849.0,79000.0,1.76146625342817
67869,Haryana,JIND,2009,Kharif     ,Cotton(lint),45989.0,141000.0,3.0659505533932028
67872,Haryana,JIND,2009,Kharif     ,Rice,108272.0,296000.0,2.7338554750997486
67874,Haryana,JIND,2009,Rabi       ,Barley,872.0,3000.0,3.4403669724770642
67877,Haryana,JIND,2009,Rabi       ,Wheat,215241.0,934000.0,4.339321969327405
67880,Haryana,JIND,2010,Kharif     ,Arhar/Tur,910.0,1000.0,1.098901098901099
67881,Haryana,JIND,2010,Kharif     ,Bajra,43201.0,89000.0,2.0601374968172035
67882,Haryana,JIND,2010,Kharif     ,Cotton(lint),47272.0,161000.0,3.4058216280250466
67885,Haryana,JIND,2010,Kharif     ,Rice,113883.0,284000.0,2.493787483645496
67887,Haryana,JIND,2010,Rabi       ,Barley,612.0,3000.0,4.901960784313726
67890,Haryana,JIND,2010,Rabi       ,Rapeseed &Mustard,4924.0,9000.0,1.827782290820471
67891,Haryana,JIND,2010,Rabi       ,Wheat,215854.0,982000.0,4.549371334327833
67899,Haryana,JIND,2011,Kharif     ,Bajra,28275.0,58000.0,2.051282051282051
67900,Haryana,JIND,2011,Kharif     ,Cotton(lint),63012.0,255000.0,4.046848219386783
67902,Haryana,JIND,2011,Kharif     ,Moong(Green Gram),455.0,200.0,0.43956043956043955
67904,Haryana,JIND,2011,Kharif     ,Rice,114854.0,297000.0,2.5858916537517196
67907,Haryana,JIND,2011,Rabi       ,Barley,611.0,4000.0,6.546644844517185
67910,Haryana,JIND,2011,Rabi       ,Rapeseed &Mustard,4417.0,7000.0,1.5847860538827259
67911,Haryana,JIND,2011,Rabi       ,Wheat,216610.0,1136000.0,5.244448548081806
67916,Haryana,JIND,2012,Kharif     ,Arhar/Tur,66.0,65.0,0.9848484848484849
67917,Haryana,JIND,2012,Kharif     ,Bajra,22684.0,47000.0,2.0719449832481045
67918,Haryana,JIND,2012,Kharif     ,Cotton(lint),66780.0,244000.0,3.653788559448937
67921,Haryana,JIND,2012,Kharif     ,Rice,114012.0,318000.0,2.7891800863067044
67923,Haryana,JIND,2012,Kharif     ,Sesamum,57.0,24.0,0.42105263157894735
